id,revenue
3001,4665657.176228435
3002,1711867.606654159
3003,7175267.103081467
3004,12723455.045456037
3005,950779.1053113542
3006,1865391.563240116
3007,2145246.2235709676
3008,31753929.72931113
3009,26085920.140169736
3010,461784062.05974317
3011,403401.28198940225
3012,120143.12366624043
3013,29979578.891191497
3014,304214.1557208029
3015,21709523.926790766
3016,58762.37566182844
3017,94435422.9941806
3018,171378388.3648836
3019,11157705.752397878
3020,419772299.7760916
3021,20282275.57064203
3022,24346498.786060724
3023,108371.2444001192
3024,11130178.404920723
3025,415345.77461858006
3026,96324344.30218531
3027,3297179.6489563044
3028,109748427.85346313
3029,176803.5914694937
3030,15840742.045667682
3031,4730712.145770405
3032,3444507.357057324
3033,2975.723214841549
3034,227172.7185549255
3035,310543.0687169217
3036,27935461.85222048
3037,54132136.441560015
3038,25744685.490018196
3039,6875021.955603517
3040,2398915.116570878
3041,18501266.955587126
3042,2656908.650496719
3043,5849039.258933142
3044,1968131.6317067565
3045,628814913.1060768
3046,803282.036668983
3047,1331101.7675118975
3048,24948074.23614379
3049,33582762.51542172
3050,41499842.17596938
3051,133.18614013230558
3052,15572028.726911511
3053,150817.09818031796
3054,216708.89442892224
3055,49577529.52338963
3056,63375.93924162482
3057,16281900.222951163
3058,240181639.0645529
3059,437260.7961102869
3060,91202708.16512896
3061,31057725.1083915
3062,4420579.10178501
3063,9552338.49172995
3064,47294661.46443951
3065,45122121.59225436
3066,36279840.743370876
3067,158632.4008387177
3068,101744517.82544538
3069,271595522.6324805
3070,935391.3947632781
3071,2961358.8984270114
3072,403904395.15878725
3073,2333639.8743533804
3074,353284.33997886063
3075,76201825.05676927
3076,117416419.43593839
3077,2093695.1465672518
3078,84031034.63919196
3079,36339481.6281847
3080,178257970.9763201
3081,15503318.138766373
3082,3459210.0267298296
3083,6896705.429525642
3084,1681.1111263681257
3085,19014888.67330218
3086,66426755.81508839
3087,59802.99849834728
3088,318264.3613011133
3089,8974.133825820843
3090,48480394.78864934
3091,14825039.0473418
3092,1530707.774190044
3093,206532650.95756403
3094,146473721.9253788
3095,32489808.156175744
3096,1664672.1005115279
3097,514128788.3015499
3098,28867857.304297954
3099,48461791.952439494
3100,6403739.80500032
3101,10667567.903979825
3102,183486.65257017117
3103,1040355.5036160635
3104,1399959.785161878
3105,55699994.82672807
3106,63915989.44093931
3107,32949563.106975123
3108,7574555.06514309
3109,8306074.504883432
3110,356667762.70721054
3111,1366949.248867712
3112,144573.4795284518
3113,2758225.805954486
3114,18885732.269295372
3115,11667901.53819621
3116,6010901.74802075
3117,491297.43718786055
3118,526869.6476964473
3119,291390341.7810815
3120,16930675.919661894
3121,301635.6812644801
3122,5524842.276741121
3123,17630131.864460133
3124,593795.2048531743
3125,418185.9601284582
3126,31493824.721922476
3127,10371862.970212847
3128,19992397.985565424
3129,297125796.14946264
3130,11260544.382256638
3131,843254.9111325874
3132,7228377.409870644
3133,952291.7359062117
3134,10701185.237166842
3135,1883683.7811578678
3136,4933131.637775518
3137,25130678.689716987
3138,694051.1500058027
3139,16031406.615026698
3140,152574298.37336493
3141,7312390.001063967
3142,602107.968047649
3143,240116923.05690998
3144,4743678.166705697
3145,1650615.4446923654
3146,1022959.0594774272
3147,5467324.803942254
3148,971591.2174710066
3149,16572841.465744726
3150,60248489.791519865
3151,10649145.735920014
3152,32492138.812713075
3153,873605.4881580069
3154,3526787.729694066
3155,33575957.54341963
3156,3989534.9878650093
3157,15795742.984104874
3158,212911965.54146716
3159,5207326.523403371
3160,13846221.913897438
3161,204436.02016881315
3162,1982397.9106933896
3163,128571515.82565533
