id,revenue
3001,4549107.917134707
3002,1595340.8416749083
3003,7308462.406523098
3004,12043071.179546664
3005,914177.5397865236
3006,1950673.2606587599
3007,2196456.4596201815
3008,31868838.201524068
3009,26341843.2100909
3010,463448813.709276
3011,416447.9414119477
3012,125478.59216747757
3013,30386197.61588239
3014,299460.84079007275
3015,21162860.464274567
3016,58662.813192826594
3017,94539518.68970399
3018,172521701.21642256
3019,11316227.318916073
3020,400303939.4797719
3021,19887558.413636517
3022,23843105.607356105
3023,115607.58762873105
3024,11553646.549814794
3025,412554.8503026073
3026,94923566.00533916
3027,3132893.299791433
3028,112459053.98004515
3029,170657.39712450502
3030,16369864.322278045
3031,4500533.912809402
3032,3566575.5521083223
3033,3290.93899241519
3034,213574.95537267782
3035,302917.2002967362
3036,27409449.753078695
3037,52810301.242990516
3038,24347148.123678662
3039,7064608.497328455
3040,2436071.112080199
3041,18088182.894808475
3042,2574962.3427956365
3043,6114347.839267353
3044,1976864.6065393186
3045,624331679.2895182
3046,846800.906179978
3047,1450088.5572919662
3048,25146201.47841017
3049,34391161.38170868
3050,41056026.4293212
3051,96.80411459809345
3052,14817657.751294171
3053,164202.49240542887
3054,244631.98764275975
3055,49529513.733068176
3056,64313.428201073744
3057,17223523.63874336
3058,246990821.24670848
3059,429897.323004142
3060,91982330.6639089
3061,31360827.55583622
3062,4257285.094881913
3063,10161267.264452146
3064,48285611.37815347
3065,44568561.251762636
3066,35431046.24995622
3067,150522.58361040452
3068,100353501.88541198
3069,275181087.4567101
3070,1005336.0909673419
3071,2818908.071812114
3072,392778422.3259035
3073,2304698.250532072
3074,344332.2891960991
3075,76747401.22714822
3076,119432806.11661795
3077,2002832.6072170786
3078,85018734.22207032
3079,36696887.24470763
3080,179674881.75935385
3081,15357960.375488352
3082,3501924.2915006597
3083,6592927.303170264
3084,1810.9081414890404
3085,18088529.143192228
3086,66767723.51427966
3087,56714.50645506099
3088,313870.0112187664
3089,17047.742681841566
3090,47777563.81852986
3091,15865894.546680635
3092,1446997.5882209153
3093,212321684.54110673
3094,146605216.91363865
3095,32555688.019764017
3096,1739779.1391930564
3097,499717188.2546296
3098,27855936.40349602
3099,47468380.97327514
3100,6153883.921046725
3101,10822878.376147497
3102,176216.76306108103
3103,920768.8243522627
3104,1430812.8304635233
3105,56823600.7744985
3106,62768647.28191321
3107,32335979.76600336
3108,7633034.751639228
3109,8130036.076209424
3110,348431425.8113303
3111,1133342.9660289732
3112,157446.85293398527
3113,2743208.377035435
3114,18566490.875361588
3115,11656324.942250917
3116,6153200.53993598
3117,495662.14308697224
3118,517504.49981621245
3119,288106564.35530466
3120,15536887.922087148
3121,308951.9333402753
3122,5270482.997191658
3123,18168124.97000204
3124,626579.7322083078
3125,377125.41238627053
3126,31560211.58913986
3127,10266274.337154413
3128,20448825.22435713
3129,289742261.80319804
3130,11253936.212619543
3131,807904.2360290991
3132,6562415.59941472
3133,964428.8315271635
3134,10567346.225917086
3135,1761701.6632601863
3136,5112792.302252279
3137,27607520.88494634
3138,756202.0765158074
3139,16250512.223542953
3140,152361483.92409548
3141,7735690.617422184
3142,691190.0642912635
3143,239542742.33964837
3144,4828406.981950434
3145,1603064.725896416
3146,934654.7571338925
3147,5692944.649177577
3148,1012935.135328586
3149,18207606.97017954
3150,61124800.28076343
3151,10071440.14024248
3152,30755454.184570078
3153,864640.9886682788
3154,3526087.127185745
3155,33672689.09547311
3156,4266955.427391827
3157,15639553.665362757
3158,214755451.1023872
3159,5146088.201263984
3160,13237946.796897814
3161,203311.98029382277
3162,1948743.912401578
3163,135035106.79168198
3164,1691655.0445981866
3165,148124.1785738483
3166,246913.8088575086
3167,73841613.96358344
3168,561458.5454547841
3169,21019946.199260887
3170,8297087.220444824
3171,22307524.772907916
3172,33666085.431842126
3173,896867.7685375271
3174,363108.5047866799
3175,8970839.244184941
3176,63279043.909674
3177,114444383.05101533
3178,1912962.1702566177
3179,6411451.6032361
3180,1414030.806555855
3181,187095.09416916416
3182,178649824.9543401
3183,24382423.755738806
3184,33226752.130726933
3185,84060784.42269506
3186,58642911.793064654
3187,2759529.0834931815
3188,13731475.470126638
3189,93019585.77122939
3190,22075647.866846316
3191,6184625.098384845
3192,2287791.165261617
3193,211556754.00167486
3194,42168836.13639205
3195,92006.38902290276
3196,4208820.640211009
3197,8369948.217525233
3198,10968340.974746075
3199,305198507.03183466
3200,8108902.255857838
3201,2386402.885670432
3202,6258737.5885826945
3203,1346435.1748247
3204,2796804.8987741857
3205,869703.7721034294
3206,17643763.969733473
3207,46426013.04073441
3208,1074163.6663665427
3209,3973138.3571863277
3210,646533458.2555232
3211,529419.4382822574
3212,74228351.03624508
3213,24078884.462949477
3214,2812862.2835533842
3215,1596559.11426109
3216,5849724.049582541
3217,368995608.31166095
3218,5955163.482354065
3219,169968.27856898605
3220,80864082.77363084
3221,15216176.256247431
3222,622574.7479169985
3223,25388870.614812683
3224,134.82458510013595
3225,3100232.3341099215
3226,12436567.122628719
3227,64194704.57790354
3228,100997487.16530792
3229,180868446.7038401
3230,33225806.94552021
3231,18774772.115311004
3232,15685101.635210656
3233,4039802.100393619
3234,3123571.1080511315
3235,482230.1993559711
3236,115613.6860411807
3237,16168333.49993714
3238,1455482.0772683413
3239,68086.83900987016
3240,263112926.6254883
3241,2561321.6180498376
3242,4677313.04826716
3243,3127496.2736773496
3244,265089.54409907584
3245,344863.94265626254
3246,10755015.455154283
3247,9778435.465422878
3248,64693007.28415413
3249,36387651.714324266
3250,384230230.469937
3251,839418.7878317281
3252,18850822.356225427
3253,96772852.60821171
3254,774300.3868688134
3255,90989.52791833277
3256,9562670.412198737
3257,3509484.1562934765
3258,9726355.553323358
3259,29279420.817511495
3260,926426.3751454722
3261,497364923.08335966
3262,15698638.183924554
3263,297318.3594923214
3264,123486.24345514967
3265,38423.25661448221
3266,134755.23912719783
3267,28440019.185610134
3268,55596.2716907517
3269,33804621.24260046
3270,26297538.817158557
3271,1997176.6099637623
3272,6121052.977696166
